year,title,artist,peak_pos,last_pos,weeks,rank,change,spotify_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
2013,When I See This Bar,kenny chesney,84,84,7,90,-6,0j2r2jGG0IJVdUboypMFYO,0.719,0.16,111.067,0.0249,0.0265,2.52E-05,4,0.711,7,361173,-7.345,0.541,1
2007,When I See U,fantasia,32,48,23,47,1,4iuNZTcvT9diFySSzVsnVS,0.596,0.205,93.134,0.171,0.457,8.99E-05,4,0.569,8,217347,-6.486,0.757,1
2001,When I Think About Angels,jamie o'neal,35,77,20,82,-5,3ERS3R0knFUvG68792i1r1,0.834,0.172,96.881,0.0551,0.332,0,4,0.688,11,182893,-3.292,0.519,1
2005,When I Think About Cheatin',gretchen wilson,39,56,11,79,-23,1l0NTdNzW6sQRLYW8Fdd3v,0.387,0.331,78.426,0.0255,0.606,6.28E-06,4,0.496,9,248760,-7.496,0.272,1
2013,When I Was Your Man,bruno mars,1,39,35,49,-10,0nJW01T7XtvILxQgC5J7Wh,0.28,0.088,72.795,0.0434,0.932,0,4,0.612,0,213827,-8.648,0.387,1
2014,When I Was Your Man,chris jamison,98,0,1,98,New,0nJW01T7XtvILxQgC5J7Wh,0.28,0.088,72.795,0.0434,0.932,0,4,0.612,0,213827,-8.648,0.387,1
2003,When I'm Gone,3 doors down,4,45,45,47,-2,3WbphvawbMZ8FyqDxYGdSQ,0.765,0.104,74.072,0.033,0.00457,0,4,0.496,7,260507,-5.66,0.337,1
2006,When I'm Gone,eminem,8,74,17,91,-17,42YNobZ4HN3tRVEA47wLT6,0.73,0.253,74.89,0.355,0.0529,0,4,0.535,1,281133,-5.574,0.723,1
2012,When I'm Gone,wiz khalifa,57,72,4,80,-8,0prF3F4FoKvxBObaeXLVHv,0.76,0.0867,91.986,0.0512,0.496,0,4,0.701,9,248560,-6.561,0.301,1
2009,When It Hurts,avant,91,0,3,97,Re-Entry,00zqTWtvCWvDtAqoLRl6Sy,0.646,0.0705,128.279,0.0839,0.376,0,4,0.682,11,236213,-5.509,0.253,1
2017,When It Rains It Pours,luke combs,33,65,20,68,-3,1mMLMZYXkMueg65jRRWG1l,0.801,0.265,128.027,0.0303,0.013,6.03E-06,4,0.551,6,240760,-5.069,0.625,1
2001,When It's Over,sugar ray,13,35,22,41,-6,3eWxADd1CLwJVhyPzrCpl8,0.771,0.165,99.91,0.0471,0.0465,0,4,0.677,4,218333,-5.852,0.936,1
2009,When Love Takes Over,david guetta,76,0,9,100,Re-Entry,0gqLairXmwf8MLIWmPYqhn,0.862,0.169,129.965,0.0253,0.0157,0.000427,4,0.674,11,191000,-4.614,0.5,1
2014,When She Says Baby,jason aldean,38,71,20,73,-2,6cx2TVSoYqVyiBEpXdvUBR,0.754,0.26,113.056,0.0372,0.0667,4.22E-05,4,0.677,0,171120,-5.135,0.801,1
2001,When Somebody Loves You,alan jackson,52,95,17,96,-1,4XVLJ62eA8szyqGS7vmVsB,0.306,0.108,83.849,0.0256,0.759,9.18E-05,4,0.686,0,207573,-12.811,0.192,1
2003,When The Last Time,clipse,19,37,21,49,-12,0EXm0iaB0CzqtsB3VaupXj,0.884,0.303,99.036,0.245,0.514,0,4,0.847,11,254307,-3.326,0.845,1
2006,When The Stars Go Blue,tim mcgraw,37,90,20,97,-7,6hxjTmXAWbeZaD0R9ntTCF,0.682,0.109,181.64,0.0289,0.357,7.28E-06,4,0.445,10,235280,-6.686,0.631,1
2004,When The Sun Goes Down,kenny chesney,26,59,20,58,1,5vLonpxn4VN0A8GtQOBSG0,0.741,0.252,104.945,0.0284,0.0432,3.00E-06,4,0.798,9,290560,-6.802,0.708,1
2017,When We,Tank,78,100,20,94,6,37XDM9pTC8DeOejlUaTDaP,0.341,0.0971,117.747,0.0614,0.192,0,4,0.589,6,280678,-11.099,0.0398,0
2012,When We Stand Together,nickelback,44,77,16,96,-19,4bCOAuhvjsxbVBM5MM8oik,0.9,0.0404,187.961,0.0489,0.000102,1.89E-05,4,0.446,10,190787,-3.541,0.88,0
2016,When We Were Young,adele,14,58,20,70,-12,1ZSShfTy3KnAh491YeN2uC,0.139,0.248,111.023,0.0935,0.866,0,3,0.566,2,216935,-16.208,0.461,1
2006,When You Gonna (Give It Up To Me),sean paul,21,40,7,21,19,6k8uthjEbttfWXcGaNTQGD,0.761,0.041,95.824,0.225,0.067,0,4,0.711,8,243880,-3.04,0.718,1
2002,When You Lie Next To Me,kellie coffey,54,97,18,100,-3,6EwbFB8T0uIaaRCNwAIrnS,0.404,0.306,138.425,0.0293,0.184,0,4,0.312,5,239827,-10.014,0.115,1
2008,When You Look Me In The Eyes,jonas brothers,25,87,17,97,-10,6YnauKvhKMFOX63RwmiCwH,0.767,0.27,136.047,0.0337,0.0269,0,4,0.393,2,249693,-3.685,0.506,1
2000,When You Need My Love,darryl worley,75,86,15,99,-13,4YVn5jM7iJqjQLu1gRhP2W,0.653,0.313,85.991,0.023,0.119,0,4,0.59,4,219800,-5.806,0.402,1
2005,When You Tell Me That You Love Me,american idol finalists season 4,39,50,4,69,-19,56aPHHyolL6Q6uvl6S4Vrj,0.513,0.168,75.955,0.0308,0.421,0,4,0.377,8,224733,-7.139,0.122,0
2007,When You Were Young,the killers,14,59,20,57,2,70wYA8oYHoMzhRRkARoMhU,0.983,0.303,130.394,0.138,0.000202,0.129,4,0.463,8,220427,-3.254,0.37,0
2006,When Your Heart Stops Beating,(+44),89,0,1,89,New,1VpTwecl7EbQiGyVsvwFQE,0.968,0.0796,171.004,0.123,0.000232,0,4,0.42,9,192787,-2.353,0.392,0
2007,When You're Gone,avril lavigne,24,60,20,71,-11,4kxND2rbPDrdb7Sgoo1Fbh,0.719,0.228,142.032,0.0323,0.189,0,4,0.458,4,240493,-3.921,0.168,0
2006,When You're Mad,ne-yo,15,73,20,83,-10,5FXOEdfNW7nYQrBWtW49Cl,0.564,0.107,86.948,0.235,0.304,0,4,0.654,6,222000,-7.186,0.451,1
2011,When You're Young,3 doors down,81,0,1,81,New,6D7uABGh6Cjo2Sx3nZ23e4,0.771,0.0985,77.014,0.0306,0.035,1.33E-06,4,0.456,9,256013,-4.454,0.215,0
2002,"Whenever, Wherever",shakira,6,39,24,49,-10,2lnzGkdtDj5mtlcOW2yRtG,0.832,0.202,107.661,0.0406,0.236,1.12E-05,4,0.793,1,196160,-4.862,0.872,0
2015,Where Are U Now,skrillex,8,49,45,49,0,66hayvUbTotekKU3H4ta1f,0.781,0.0789,139.432,0.0567,0.041,4.21E-06,4,0.432,4,250286,-4.038,0.197,0
2004,Where Are We Runnin'?,lenny kravitz,69,78,6,89,-11,4ouIWkFspNZYFO87Gdufxb,0.929,0.235,130.03,0.0353,0.000452,0.125,4,0.723,9,161293,-4.156,0.965,0
2001,Where Are You Christmas?,faith hill,65,0,1,65,Hot Shot Debut,1msuiw6pnXYfxZ7Edyit9U,0.343,0.127,110.314,0.0299,0.614,0,4,0.389,10,247040,-9.571,0.112,1
2002,Where Are You Going,dave matthews band,39,56,20,64,-8,5EjZXJ4nVpw7uI6eso1SFS,0.583,0.105,97.492,0.0259,0.5,0.15,4,0.444,7,231867,-8.121,0.258,1
2014,Where Do Broken Hearts Go,one direction,88,0,1,88,New,6HFywc5eQYRRYHYTatCb5Y,0.862,0.105,122.994,0.0326,0.0014,0,4,0.565,4,229040,-3.715,0.647,1
2002,Where Do We Go From Here,filter,94,96,5,100,-4,05NCQz6oqduUipGoWjpncI,0.782,0.365,94.105,0.0329,0.000223,0.0117,4,0.498,7,334933,-6.213,0.189,1
2012,Where Have You Been,rihanna,5,42,26,49,-7,3tyPOhuVnt5zd5kGfxbCyL,0.852,0.242,128,0.082,0.0023,0.0241,4,0.714,8,242680,-6.288,0.416,1
2002,Where I Come From,alan jackson,34,83,20,94,-11,6ej1QJ8eIYmhsyTlvgDajy,0.631,0.193,124.711,0.0334,0.22,0,4,0.726,11,239240,-8.136,0.746,0
2012,Where I Come From,montgomery gentry,71,77,15,94,-17,5PxpphUBj6Dfqrii0irlMf,0.837,0.247,90.015,0.0303,0.012,9.38E-06,4,0.62,1,201840,-4.239,0.532,1
2000,Where I Wanna Be,damizza presents shade sheist,95,99,5,100,-1,3wQ8RcbLwNRH53FelAVCkX,0.563,0.12,96.886,0.0698,0.0653,0.0128,4,0.838,8,260027,-7.105,0.362,1
2000,Where I Wanna Be,donell jones,29,55,20,62,-7,2uZwyxrg6VPvlVsvclIfel,0.396,0.268,102.053,0.0298,0.52,0,4,0.664,5,253627,-9.131,0.453,0
2009,Where I'm From,jason michael carroll,64,81,11,97,-16,2ktagyRc8FSLX4yB5tr3TU,0.758,0.0506,149.836,0.0373,0.056,0,4,0.547,8,275973,-7.122,0.651,1
2003,Where Is The Love?,black eyed peas,8,35,25,45,-10,3CNqo3gYrfexdrtjFmC9he,0.706,0.137,94.086,0.193,0.104,0,4,0.835,5,272533,-3.219,0.843,1
2014,Where It's At,dustin lynch,94,0,1,94,New,7mQertZHtd37UQ2uJs0Uct,0.65,0.113,96.95,0.0682,0.248,0.0208,4,0.674,2,329573,-7.349,0.517,1
2014,"Where It's At (Yep, Yep)",dustin lynch,42,42,20,48,-6,4iiJ57RTsBw4hLZi3sCXBS,0.636,0.326,158.033,0.108,0.054,0,4,0.552,10,207173,-8.295,0.814,1
2000,Where My Girls At?,702,4,41,42,48,-7,4VSyH8AkIt3kaR5xIPFVVi,0.736,0.193,92.179,0.052,0.0373,0.0028,4,0.719,6,166693,-7.517,0.757,1
2001,Where The Blacktop Ends,keith urban,35,86,20,91,-5,7qLQR9T8vL638MbPYCDAFk,0.94,0.251,158.967,0.0373,0.289,0,4,0.496,2,186293,-3.332,0.95,1
2003,Where The Hood At?,dmx,68,78,8,84,-6,4GyjcWah0pbgHf248WPQju,0.952,0.348,186.075,0.388,0.164,0,4,0.489,0,287427,-3.706,0.713,1
2001,Where The Party At,jagged edge,3,37,29,46,-9,5mNV8Mz59bzyuQ53gTw0c0,0.661,0.0847,129.491,0.226,0.31,0,5,0.596,5,232573,-6.239,0.86,0
2002,Where The Stars And Stripes And The Eagle Fly,aaron tippin,20,62,20,68,-6,4FMndiQeHAD0TaRFHp5H6Z,0.666,0.29,100.002,0.0254,0.1,1.25E-06,4,0.67,2,228653,-6.576,0.727,1
2011,Where Them Girls At,david guetta,14,76,20,76,0,3djPwpsQAnp8B8gC81e7fk,0.873,0.224,129.902,0.0395,0.0292,0,4,0.662,0,210081,-3.116,0.592,0
2002,Where Were You (When The World Stopped Turning),alan jackson,28,79,20,76,3,3eSwvMfSA0Fyku6Ak5JEw0,0.387,0.0764,115.362,0.0316,0.549,0,4,0.623,0,305093,-9.537,0.189,1
2002,Where Would You Be,martina mcbride,45,97,16,97,0,0HZmnFXLi6uKpk9JQp1kZh,0.764,0.057,128.068,0.0357,0.0108,0,4,0.491,8,273520,-4.471,0.362,1
2016,Where Ya At,future,28,45,25,47,-2,5nN8BwAQDJDguq7Dpd3JQQ,0.453,0.14,161.997,0.338,0.0933,0,4,0.813,1,208027,-6.941,0.191,1
2000,Where You Are,jessica simpson,62,76,6,93,-17,5u5YZpr7Ccrgw2RnYNzwjl,0.527,0.119,115.989,0.0306,0.252,0,4,0.586,8,271893,-7.17,0.0717,1
2011,Where You At,jennifer hudson,64,82,6,88,-6,2uPY5dmIXcId7MlMMSaPKS,0.746,0.175,114.509,0.127,0.0754,0,4,0.597,1,227307,-5.415,0.427,1
2015,Where You Belong,the weeknd,95,0,1,95,New,23zykvOc3kJKObhUMC64EV,0.437,0.169,119.923,0.036,0.184,0,4,0.386,9,297773,-7.946,0.0943,0
2006,Where'd You Go,fort minor,4,51,20,74,-23,27jV5NRauLKolguzqXHcnH,0.807,0.11,89.996,0.151,0.265,0.00331,4,0.751,1,231867,-3.698,0.235,0
2016,Wherever I Go,onerepublic,55,73,12,91,-18,0KdwmtG44yIDpyie4b0jCn,0.703,0.21,100.006,0.0439,0.105,0,4,0.553,10,170213,-6.414,0.33,0
2006,Wherever You Are,jack ingram,63,93,13,100,-7,4uCqGUnKceFZLMD6xWPjsW,0.843,0.0989,107.917,0.0317,0.0719,0,4,0.572,2,214467,-3.94,0.544,1
2002,Wherever You Will Go,the calling,5,42,45,45,-3,2mI7XadiW2VoC3ptipPeo7,0.714,0.146,112.028,0.0265,0.0361,0,4,0.547,2,207800,-5,0.367,1
2001,While You Loved Me,rascal flatts,60,85,12,98,-13,2rsjgtDbLeSYttYBPL5L1m,0.635,0.0994,142.12,0.0291,0.276,0,4,0.493,5,209933,-4.267,0.194,1
2007,Whine Up,kat deluna,29,66,20,73,-7,7L1zJMkc9Ho7Ox0uSFC9TL,0.554,0.172,125.011,0.0542,0.0586,2.81E-06,4,0.821,9,203573,-5.993,0.472,1
2011,Whip My Hair,willow,11,0,18,86,Re-Entry,2LXyM3mXlRPIJwqyIoFh6n,0.981,0.447,162.786,0.285,0.00152,0.00759,4,0.543,9,193960,-4.631,0.671,0
2013,Whiskey,jana kramer,94,0,2,94,Re-Entry,2PlV5tbBAReUfsO6R55gxe,0.773,0.34,143.816,0.0331,0.0533,1.50E-05,4,0.528,0,215907,-3.395,0.48,1
2004,Whiskey Girl,toby keith,31,91,20,97,-6,3E6t25sxh6v5FDSfIVIAOz,0.876,0.215,123.059,0.0527,0.0154,0,4,0.645,6,238373,-3.665,0.544,1
2014,Whiskey In My Water,tyler farr,52,81,18,100,-19,5E4CJfa6yZNGSKVFSUgaBt,0.872,0.243,153.929,0.0428,0.245,0,4,0.526,7,188147,-5.079,0.583,1
2004,Whiskey Lullaby,brad paisley,41,92,18,96,-4,4BXkf6yww23Vdju7E1fUrn,0.35,0.156,74.479,0.0318,0.74,0,4,0.587,2,259453,-10.954,0.17,1
2016,Whisper,chase rice,94,0,1,94,New,6EdSZmWCQJfO8T66x9VCID,0.891,0.063,128.108,0.0757,0.0138,0,4,0.509,2,191213,-4.89,0.631,1
2012,Whispers In The Dark,mumford,81,91,4,100,-9,7ASnSvNlUfb3MMJ96JvpkM,0.735,0.159,134.793,0.0399,0.00408,0.0043,4,0.4,2,195960,-7.68,0.3,1
2012,Whistle,flo rida,1,41,29,48,-7,0ltBH1JNzSvQJPjJpvTu9B,0.933,0.297,103.992,0.0448,0.0199,0,4,0.754,0,225000,-5.786,0.75,1
2000,Whistle While You Twurk,ying yang twins,74,99,14,99,0,1LMAQunVS6Dq8wEqQnsL8Y,0.608,0.342,101.992,0.085,0.00155,0,4,0.935,1,265440,-7.236,0.0664,0
2006,White & Nerdy,"""weird al"" yankovic",28,0,1,28,Hot Shot Debut,60R2v9lheAu3lwZwAFxMZK,0.613,0.0765,143.017,0.0763,0.0986,0,4,0.791,1,170640,-11.628,0.896,0
2007,White & Nerdy,weird al yankovic,9,76,20,74,2,2RCdPL1tQw5RGWKRG3EC4o,0.686,0.32,143.086,0.0685,0.544,0,4,0.621,1,170458,-6.811,0.762,0
2004,White Flag,dido,18,44,41,50,-6,2nQ91qeD9XijGu1mqhBdiu,0.539,0.0912,170.105,0.038,0.333,4.85E-06,4,0.514,5,240040,-6.821,0.314,1
2009,White Horse,taylor swift,13,39,22,44,-5,4jPtq9shRdUv8Zjr0a5xkD,0.349,0.1,185.776,0.0325,0.282,0,4,0.355,0,234440,-7.889,0.249,1
2004,White Houses,vanessa carlton,86,86,6,90,-4,1nRu00JSzs5aoUtcwnhuSp,0.579,0.0992,135.202,0.0281,0.32,0,4,0.596,0,224587,-7.792,0.321,1
2016,White Iverson,post malone,14,45,30,49,-4,3G2grVPTDrTQskKKsoEnRA,0.523,0.0846,130.039,0.0368,0.234,0,4,0.677,7,255173,-8.722,0.331,1
2009,White Liar,miranda lambert,38,42,20,44,-2,08NPIspzvBNj88lHalgA4V,0.777,0.413,185.04,0.0336,0.0499,0.000742,4,0.35,10,287760,-4.33,0.419,1
2004,White Tee's,dem franchize boyz,79,87,13,97,-10,7xl8xYOCSc6Ukg6YFwi2zx,0.629,0.078,161.99,0.104,0.00545,0,4,0.882,7,278867,-6.132,0.624,1
2014,White Walls,macklemore,15,44,22,51,-7,5l5IjBzuVWog64CYMmGqzu,0.762,0.406,116.473,0.158,0.0619,0,4,0.765,7,219426,-5.878,0.819,1
2011,Who Are You When I'm Not Looking,blake shelton,46,61,20,69,-8,15fZHvjZXoAILTvmt4EXIk,0.457,0.0978,74.824,0.0288,0.409,0.0187,4,0.412,4,187733,-9.142,0.202,1
2013,Who Booty,jonn hart,66,85,15,89,-4,6rorH8bDwn1lrHTW48bXiN,0.52,0.421,96.986,0.036,0.0327,0,4,0.712,4,190533,-6.549,0.258,0
2010,Who Dat,j. cole,93,0,1,93,New,0NkhsTIoveKdBQAfGDCNBw,0.813,0.0459,90.029,0.306,0.165,0,4,0.722,11,238093,-5.524,0.659,0
2017,Who Dat Boy,"tyler, the creator",87,0,1,87,New,21yRtB6B8EMounImAfHRCP,0.485,0.122,115.414,0.331,0.337,0,4,0.706,8,205093,-9.671,0.144,1
2011,Who Dat Girl,flo rida,29,64,15,85,-21,7z73ehYAn9O1XP9XlCqVtd,0.616,0.0742,124.963,0.0395,0.00683,3.11E-05,4,0.719,1,200880,-3.951,0.625,1
2005,Who Did You Think I Was,john mayer trio,92,0,1,92,New,00gvX9sFwh19OH88f4v4jW,0.968,0.938,188.686,0.102,0.000379,0.136,4,0.232,7,189160,-5.597,0.419,1
2014,Who Do You Love?,yg,54,82,20,82,0,3DvXCbvkyzyfRYiWOJKWEr,0.417,0.0875,193.257,0.51,0.0288,0,4,0.68,9,233573,-9.749,0.146,1
2011,Who Gon Stop Me,jay-z,44,44,2,79,-35,3U9yv46nVSn3PkLsVcNIcA,0.731,0.599,133.855,0.205,0.0435,0.000293,4,0.602,0,256707,-4.478,0.367,0
2013,Who I Am,danielle bradbery,78,0,1,78,New,2zjfR142j7WNeGRxfU678W,0.763,0.174,107.256,0.035,0.0773,2.81E-05,4,0.636,4,245573,-5.588,0.756,1
2001,Who I Am,jessica andrews,28,70,20,73,-3,3tEYaYV2rrsAcL6AcPxetH,0.671,0.115,83.908,0.0312,0.0125,0,4,0.419,7,255234,-5.364,0.311,1
2010,Who I Am,nick jonas,73,0,2,88,Re-Entry,2zjfR142j7WNeGRxfU678W,0.763,0.174,107.256,0.035,0.0773,2.81E-05,4,0.636,4,245573,-5.588,0.756,1
2006,Who I Am Hates Who I've Been,relient k,58,81,11,97,-16,2ti3mlFYCuATigBpQO5e5P,0.9,0.102,166.817,0.084,0.00241,0,4,0.396,3,232267,-3.509,0.519,1
2014,Who I Am With You,chris young,48,95,19,98,-3,4u7KjVIQPdzGCcAwg4W5Kl,0.702,0.242,150.309,0.032,0.0983,1.29E-05,4,0.466,0,191573,-4.308,0.47,1
2004,Who Is She 2 U,brandy,85,91,4,100,-9,5jSAfX8SJVD5uzFyLlTVwo,0.629,0.041,90.681,0.224,0.417,2.23E-06,4,0.6,1,283280,-6.949,0.865,0
2008,Who Knew,pink,9,41,36,47,-6,4pSPMXaCjbaV3VSzZQYC7H,0.737,0.0777,140,0.0268,0.00482,0,4,0.689,9,207893,-4.516,0.47,1
2000,Who Let The Dogs Out,baha men,40,78,20,84,-6,1H5tvpoApNDxvxDexoaAUo,0.887,0.148,129.221,0.0993,0.0605,0,4,0.869,0,198400,-4.505,0.784,1
2007,Who Said,hannah montana,83,0,4,84,Re-Entry,7jg5JfizOZSEipnTR6d4Nt,0.892,0.127,133.058,0.0311,0.00872,0,4,0.625,4,194973,-3.27,0.633,1
2009,Who Says,john mayer,17,79,8,91,-12,0HLWvLKQWpFdPhgk6ym58n,0.509,0.36,90.457,0.0287,0.267,0.00252,4,0.584,2,175480,-13.109,0.367,1
2011,Who Says,selena gomez,21,64,20,72,-8,3TcL0dyCMyr0kyTTc4NLgI,0.933,0.156,101.006,0.0509,0.0881,0,4,0.679,9,195613,-2.86,0.78,1
2006,Who Says You Can't Go Home,bon jovi,23,48,26,48,0,4ujnf7lCV6hMclKbujGwkv,0.89,0.342,131.684,0.037,0.0294,0,4,0.522,7,230573,-3.766,0.808,1
2008,Who The F*** Is That?,dolla,82,84,4,91,-7,6HBHc95Ry9rw8L4zrAI1JF,0.508,0.0962,82.027,0.0879,0.00974,0,4,0.839,11,250627,-6.182,0.559,1
2001,Who We Be,dmx,60,89,12,100,-11,5v1SSuJCyPHJv9ylVK3LBL,0.878,0.314,165.432,0.281,0.146,0,4,0.572,7,289600,-4.076,0.578,1
2003,Who Wouldn't Wanna Be Me,keith urban,30,65,20,67,-2,7MtZJEuIZ6GEKGSN7ttTkX,0.817,0.0668,120.02,0.0453,0.115,1.18E-05,4,0.666,2,221120,-6.072,0.826,1
2014,Who You Love,john mayer,48,0,2,48,Re-Entry,7IByJvSqRFltGyiiIiL4wn,0.351,0.097,145.907,0.0382,0.813,0.00165,4,0.694,9,249933,-10.92,0.691,1
2006,Who You'd Be Today,kenny chesney,37,76,17,84,-8,5Vkdh8GfdXmwyJjzPewMWM,0.431,0.108,145.855,0.029,0.149,0.000428,4,0.646,2,254573,-9.287,0.248,1
2002,Whoa Now,b rich,98,98,2,100,-2,5M787z6y04n4uxZ9rpBAm1,0.784,0.0882,91.024,0.0672,0.181,0,4,0.81,10,241533,-4.558,0.792,0
2000,Whoa!,black rob,43,93,17,97,-4,71u5SjnkSQgzIt1UzHchbi,0.705,0.321,86.404,0.24,0.0579,0,4,0.736,7,238840,-6.231,0.557,1
2004,Whoknows,musiq,65,92,13,100,-8,5EV1gwMwXeRls3cU59bDj4,0.639,0.333,119.696,0.0931,0.181,0,4,0.502,2,295000,-7.225,0.296,1
2011,Who's That Chick?,david guetta,51,87,9,91,-4,3FrX3mx8qq7SZX2NYbzDoj,0.601,0.0458,127.938,0.116,0.00372,0,4,0.675,11,201040,-4.733,0.931,0
2001,Who's That Girl?,eve,47,95,18,99,-4,3uVE5vLKkigiWBOQEgmdDk,0.867,0.0686,96.431,0.185,0.0153,0.000385,4,0.768,3,282067,-3.652,0.559,0
2003,Who's Your Daddy?,toby keith,22,55,20,61,-6,5SgkdtdzhaGmw1PRfEclLR,0.835,0.0547,126.342,0.0378,0.305,0.0169,4,0.686,9,239400,-5.228,0.892,1
2006,Why,jason aldean,43,94,20,100,-6,29C0ydePYe4GUVPqDrQoBw,0.696,0.121,135.961,0.0303,0.0704,0,4,0.583,9,213733,-3.904,0.24,1
2013,Why,michelle chamuel,92,0,1,92,New,1S9EUrYtt3KgJP76nXmX9v,0.581,0.153,90.919,0.0234,0.308,0.000132,4,0.513,0,293173,-5.805,0.143,1
2004,Why Can't I,liz phair,32,52,20,57,-5,4z4PB23xYTg1oANmyZovsw,0.759,0.165,80.958,0.0405,0.0273,0,4,0.487,11,208360,-4.849,0.227,1
2005,Why Do You Love Me,garbage,94,0,1,94,New,51SJ4BewH8yFeWML1uKLww,0.872,0.353,159.986,0.0425,0.000442,3.01E-06,4,0.472,7,232067,-1.923,0.463,1
2002,Why Don't We Fall In Love,amerie,23,85,19,95,-10,09BKt4jvY0KZLwfHfP2EEy,0.764,0.0774,90.027,0.104,0.0804,5.47E-05,4,0.548,11,159787,-6.586,0.661,0
2009,Why Don't We Just Dance,josh turner,35,93,20,86,7,2p07VcUwRZ5sru3mJ0JogS,0.763,0.0985,121.808,0.0405,0.43,0.000175,4,0.656,5,192800,-5.636,0.701,1
2004,Why Don't You & I,santana,8,39,35,46,-7,4Xfxmq0n9kMSIeb1EGcNoz,0.905,0.187,168.102,0.0784,0.0352,0,4,0.459,10,231387,-4.087,0.793,1
2002,Why I Love You,b2k,73,84,4,100,-16,225xYz8ALdLHaefstyvi5Q,0.602,0.0818,89.971,0.0288,0.0497,0,4,0.699,7,241600,-6.498,0.381,1
2001,Why They Call It Falling,lee ann womack,78,87,7,91,-4,5W87INxS3vXDa0y5cbvJGJ,0.336,0.0936,128.675,0.0298,0.491,0,4,0.541,4,215560,-8.122,0.208,1
2011,Why Wait,rascal flatts,48,97,20,89,8,3uSeT5T2pOEx5fTdYFJasm,0.78,0.105,122.031,0.0423,0.153,0,4,0.602,2,224840,-4.728,0.534,1
2006,Why We Thugs,ice cube,92,92,2,93,-1,5bCA7i4Vm3WBibxYwtFD6E,0.564,0.155,99.254,0.415,0.284,0,4,0.843,1,224107,-5.858,0.614,1
2012,Why Ya Wanna,jana kramer,50,50,22,54,-4,3S82xFCJUSTbn6y0yD5Afv,0.676,0.113,167.498,0.051,0.273,0,3,0.299,4,221373,-3.187,0.298,1
2016,Why You Always Hatin?,yg,62,88,18,91,-3,1ffT2FC35n20u3TWyoomXP,0.448,0.106,93.035,0.211,0.0588,0,4,0.925,8,198347,-6.997,0.561,1
2006,Why You Wanna,t.i.,29,56,20,75,-19,7n37dToRMRqUhdOnh9sEhB,0.772,0.0603,96.046,0.192,0.358,0,4,0.802,1,215000,-4.893,0.654,0
2006,"Why, Why, Why",billy currington,99,99,3,100,-1,6Reoj0oHM6QSuhEpqlvcXj,0.911,0.318,98.012,0.0298,0.22,0,4,0.623,2,166560,-2.133,0.601,1
2004,Why?,jadakiss,11,78,20,87,-9,58LflM1owDAzQkYIL7ayCX,0.938,0.0612,168.417,0.238,0.0164,0,4,0.602,1,240000,-3.378,0.562,0
2016,Wicked,future,41,64,20,86,-22,6ELbS9xUlkOoAcWDonzc2L,0.689,0.384,157.944,0.0676,0.00279,0.00548,4,0.725,2,173975,-5.818,0.261,1
2013,Wicked Games,the weeknd,53,71,20,76,-5,137wbDM4s2ugav7MKO45O9,0.579,0.368,111.426,0.0387,0.0113,5.24E-06,4,0.409,11,323747,-5.156,0.316,0
2012,Wide Awake,katy perry,2,41,26,48,-7,5JLv62qFIS1DR3zGEcApRt,0.683,0.392,159.814,0.0367,0.0749,2.64E-06,4,0.514,5,220947,-5.099,0.575,1
2000,Wifey,next,7,25,21,35,-10,3NEzjZbeSCy72Kx1clSYgC,0.652,0.0812,99.581,0.108,0.067,0,4,0.829,7,243159,-8.693,0.726,0
2014,Wiggle,jason derulo,5,51,21,49,2,4B4zDmbHdkXZ1wUJv1yKFy,0.621,0.162,81.946,0.25,0.0802,0,4,0.697,9,193296,-6.886,0.721,0
2009,Wild At Heart,gloriana,53,72,15,93,-21,0As5NstLxpNgAowtusWsnb,0.859,0.0928,97.998,0.0389,0.0183,0,4,0.583,7,223573,-4.009,0.772,1
2012,Wild Boy,mgk,98,0,1,98,New,6vO90gbxZCq7fw2e0pSRkw,0.697,0.569,140.049,0.0518,0.0262,0,4,0.798,10,233427,-4.788,0.487,0
2015,Wild Child,kenny chesney,56,67,15,89,-22,050iNgNKEUrJboOnH4Jhm6,0.633,0.164,148.984,0.0318,0.475,4.29E-06,4,0.586,3,189800,-7.688,0.445,1
2013,Wild For The Night,a$ap rocky,80,96,16,97,-1,22Mme5vsZ688TMUieIHdx3,0.857,0.121,140.016,0.336,0.0452,0,4,0.756,2,212640,-4.185,0.688,1
2001,Wild Horses,garth brooks,50,78,14,90,-12,1xgxGavDQDaavD60cBEv27,0.565,0.116,120.048,0.027,0.589,4.58E-05,4,0.711,4,196093,-4.213,0.447,1
2009,Wild Horses,susan boyle,98,0,1,98,New,70rEifmDizVTzvvuUMEITz,0.152,0.122,89.475,0.0353,0.911,0.00493,3,0.23,8,293267,-13.992,0.116,1
2014,Wild Life,jack,87,0,1,87,New,5Nh8XViPuGZpPfAdcmcr5t,0.891,0.374,79.991,0.188,0.252,0,4,0.774,10,175885,-4.241,0.612,1
2012,Wild Ones,flo rida,5,36,36,46,-10,5Z7ygHQo02SUrFmcgpwsKW,0.889,0.227,127.019,0.0504,0.101,0,4,0.624,5,233688,-3.772,0.45,0
